,Name,Description,Price,Rating,Rating_Count,URL
141,Men's,Men's Slim Fit Formal Shirt,₹699,3.7,,https://www.amazon.in/Diverse-Solid-Cotton-Formal-DVF06F2L01-8-40_White/dp/B0756FM7HM/ref=sr_1_150?keywords=men+formal+shirt&qid=1692428243&sr=8-150
142,Men's,Men's Regular Fit Formal Shirt,₹908,3.2,,https://www.amazon.in/Allen-Solly-Regular-Shirt-ASSFQSPFF95028_Pink/dp/B0C7W5PK6M/ref=sr_1_151?keywords=men+formal+shirt&qid=1692428243&sr=8-151
143,Men,Men Shirt,"₹1,159",5.0,,https://www.amazon.in/Arrow-Beige-Formal-Shirt-ARADOSH1269_40/dp/B0C24DJNKP/ref=sr_1_152?keywords=men+formal+shirt&qid=1692428243&sr=8-152
144,Men's,Men's Slim Formal Shirt (AW17MFS38_Black 42),₹599,4.1,,https://www.amazon.in/Amazon-Brand-Symbol-Formal-AW17MFS38_42_Black/dp/B073ZJTSH1/ref=sr_1_149?keywords=men+formal+shirt&qid=1692428245&sr=8-149
145,Men's,Men's Slim Fit Formal Shirt (AW17MFS39_Beige 44),₹552.,3.7,,https://www.amazon.in/Amazon-Brand-Symbol-Formal-AW17MFS39_44_Beige/dp/B073ZJTSSQ/ref=sr_1_150?keywords=men+formal+shirt&qid=1692428245&sr=8-150
146,Men,Men Shirt,₹845.,4.0,,https://www.amazon.in/Arrow-Mens-Slim-Shirt-ARADOSH0536_Medium/dp/B0B97QLPFJ/ref=sr_1_151?keywords=men+formal+shirt&qid=1692428245&sr=8-151
147,Men,Men Shirt,"₹1,134.",4.0,,https://www.amazon.in/Arrow-Mens-Solid-Shirt-ARADOSH0768_Light/dp/B0BL7JQKXH/ref=sr_1_152?keywords=men+formal+shirt&qid=1692428245&sr=8-152
148,Men's,Men's Cotton Formal Shirt,₹949,3.8,,https://www.amazon.in/MARK-ALBERT-Cotton-Formal-Shirt/dp/B09P3R7HVP/ref=sr_1_153?keywords=men+formal+shirt&qid=1692428245&sr=8-153
149,Men's,Men's Printed Cotton Slim Fit Formal Shirt,₹959,3.5,,https://www.amazon.in/MARK-ALBERT-Cotton-Sleeves-Regular/dp/B0BSXJXCYB/ref=sr_1_154?keywords=men+formal+shirt&qid=1692428245&sr=8-154
150,Men,Men Formal Shirt,"₹1,025",4.4,,https://www.amazon.in/Arrow-Checkered-Dobby-Formal-Maroon/dp/B0BT1QKDNZ/ref=sr_1_155?keywords=men+formal+shirt&qid=1692428245&sr=8-155
151,Men,Men Shirts,"₹1,429",4.0,,https://www.amazon.in/Arrow-Mens-Slim-Shirts-ARADOSH0704_Green/dp/B0BK1Y3L6X/ref=sr_1_156?keywords=men+formal+shirt&qid=1692428245&sr=8-156
152,Men,Men Shirt,"₹1,333",,,https://www.amazon.in/Arrow-Mens-Slim-Shirt-ARADOSH0804A_Dark/dp/B0BX3V9FPW/ref=sr_1_157?keywords=men+formal+shirt&qid=1692428245&sr=8-157
153,Men,Men Shirt,"₹1,507",4.0,,https://www.amazon.in/Arrow-Medium-Checkered-Formal-ARADOSH0727_40/dp/B0BK298VZQ/ref=sr_1_158?keywords=men+formal+shirt&qid=1692428245&sr=8-158
154,Men's,Men's Regular Fit Shirt,"₹1,067",3.9,,https://www.amazon.in/Peter-England-Regular-Shirt-PESFONUB236782_White/dp/B09L8GV2SB/ref=sr_1_159?keywords=men+formal+shirt&qid=1692428245&sr=8-159
155,Men,Men Shirt,"₹1,319",4.6,,https://www.amazon.in/Arrow-Brown-Formal-Shirt-ARADOSH1266_44/dp/B0C24FP7FC/ref=sr_1_160?keywords=men+formal+shirt&qid=1692428245&sr=8-160
156,Men's,Men's Slim Fit Shirt,₹659,3.9,,https://www.amazon.in/Amazon-Brand-Stretch-AW18-AH-MFS-009_Light-Blue_40/dp/B07D1DXBHZ/ref=sr_1_161?keywords=men+formal+shirt&qid=1692428245&sr=8-161
157,Men,Men Shirt,"₹1,219",5.0,,https://www.amazon.in/Arrow-Manhattan-Geometric-Formal-ARADOSH0759_40/dp/B0BL7K5H6R/ref=sr_1_162?keywords=men+formal+shirt&qid=1692428245&sr=8-162
158,Vinz,Vinz Benett Cotton Blended Formal Shirt with Full Sleeves Colour,₹499,5.0,,https://www.amazon.in/Benett-Cotton-Blended-Formal-Sleeves/dp/B0C5LYJ2WH/ref=sr_1_163?keywords=men+formal+shirt&qid=1692428245&sr=8-163
159,White,White Shirt,"₹1,067",4.0,,https://www.amazon.in/Peter-England-Regular-Shirt-PESFONUBJ67178_Light/dp/B09L8HF87J/ref=sr_1_164?keywords=men+formal+shirt&qid=1692428245&sr=8-164
160,Men's,Men's Slim Fit Formal Shirt,₹579,3.7,,https://www.amazon.in/Diverse-Solid-Formal-Shirt-DVF02F1L02-514-44_White/dp/B078HF1CYJ/ref=sr_1_169?keywords=men+formal+shirt&qid=1692428245&sr=8-169
